Sentiment,Text
1,"@creebienchen Yup, I'm going. If you liked Budapest, I think you will absolutely love Székesfehérvár "
1,@CreekRat thankful for my twits!!
0,@CreekRat I don't know what that is
0,@CreeperMagee Twitter keeps giving me a hard time about following you! Could you @reply with your email? Thanks!
0,@CreepinTweets @justyu @itsJEWJEW My last packet!! http://twitpic.com/7zi1y
0,@CreepyCrissy haha thanks. i hope so too. im stuck at the office babysitting all day alone while everyones out on vacation
0,@creepymolester aw vee i had no way to come get you i'm sorry.. i'll make it up to you before you go back to the moon
1,@CreepyTam lol thats nore like it...
0,@Cremeamerican You didn't have to change it O_O I was just saying I didn't realize it was you at first
0,"@CremeMagazine yay, can you tell us what posters are in it? *hints* hehe, netball this weekend and freezing weather Have a great weekend"
1,"@cremeoreo well right now im going to sleep! is 2:17 am here! xD but everything is cool with my life..! with the school, church and dance "
0,@cremyfrozntreat im sorry today wasnt like u planned it to be hope things work out for u guys
1,@crent00 hope you're ready to paint
0,@crent00 i need you to run to sonic for me...and mayyybe get some chili-cheese fries from cookout while you're at it.
0,"@CreoleInDC next yr i'm gonna look as fly as u lady! this yr i was all tears, all day. "
0,@creolesugar He was all chocolate hauteness! Glad he's forgiving I wasn't very nice to him I was a mess back then. Lol
1,@crepusculomeyer MTV Awards alive thanks q geinial red Carpet
0,"@creques I only wish these drunks were that amusing. Instead, it was a lot of blatant ignoring, or rude remarks. "
1,@Crescenzo In your dreams
1,@cresh182 celebrate the #hoppusday putting mark onto your twitter background! spread the voice
0,@cresh182 for whatever reason nadal is an animal...tim henman used to be my fav
0,@cresh182 I just came to think about it - I wont be able to listen next week I'll be at ACDC in Amsterdam then !
1,"@crespimweb Caramel or Maple? =p~ it's night over here, but im craving for breakfaaaast! xD your fault "
1,@CressFerriera nope! it looks good tho.
1,@cretakano now i'm here too sayang!
0,@creth95 Sorry about the cussing contest with @ Trish1981.
1,@creuther hey wie geil^^ #cinemassacre rulez;) &quot;Im the angry videogame nerd&quot;
0,"@crfalls I'm pretty much booked up for the day, workin both job 2day, won't be free until around 10ish "
1,@crfalls lol! My bad. I see how to follow the replies now. Still getting the hang of this twit.
1,@crfalls Lol...already!! I gotta be comfortable!
1,"@crfarnum for Tony: crumpled up pipe cleaners for chasing, paper bag for hiding, cardboard box for sitting in. "
1,"@crglmb dude you have to go on www.natehighfield.com and download half the album for free, i know you'll like it! "
1,@crgrs359 Skip the aquarium and check out these fish A lot cheaper lol http://bit.ly/2lQbBv
1,@crharrington our shades held up well in Alabama &amp; Mississippi
1,@cri_sty yeah! i'm going to see them 18th november
1,"@Crich2606 i hear that your not actually dressing up for your birthday, this is odd and kinda lame what you up to sweet? x"
1,"@Crich2606 Ive since spoken to my contacts at Twitter, and they've rectified the Diversity mistake.. its back on the trending topic list "
0,"@Crichton_Kicks yeah, the latest one came out in April, right? I just finished watching those, but i totally want more soon "
0,@Cricket_65 My husbands officialy retaired out of the Marine corp tomorrow (yes at age 26 )..an hes from Vidor tx by beaumont.
1,"@Cricketa normal c? i-a pl?cut doar... eu sunt tot ce ai visat, n-am ochii verzi, dar rima se potrive?te :p Cu pl?cere. Dai o bere )"
0,@crickle that sucks.
1,@CRIKEYMagazine http://twitpic.com/6g26j - OMG They are so cute! Like a little teddy bear! Can't wait to see them in person
1,@crimesinthemosh Can relate. Wasn't born artsy either &amp; yet it's my occupation now. IMO loving the process &amp; wanting to improve is enough
0,@crimetime31 your right nothing at all
1,@criminalminds woo!
0,@criminalrecords Do you have any more in-stores coming up other than on the site? Can't DM u.
1,"@criminalrecords Hey, I love polvo! You guys three mile pilot fans?"
1,@criminial hey who are you?
0,@crimpomatic - sorry still testing our systems. Sorry for the blank link
0,@crimpomatic and Sam (ok I'm going soft) http://twitpic.com/7zkuc
0,@crimpomatic thought he was asking about my cams again
0,@Crimsondreamer Ahh I miss you! Once these essays are done I'll be back to being around. Just stressing over these till the 20th
0,@Crimsondreamer no bueno. hollykins needs to feel better asap. p.s. i miss you. you done with uni soon aren't you? SOPROUDOFYOU.
1,@Crimsonessence good to know!! And I will do the same.
0,"@Crimsonessence lmfao!!! I start on Tuesday.... no more chill time, what have I gotten myself into?! Lmao!"
1,@crimsong19
1,@crimsong19 I'm listening! &lt;3
0,@crimsong19 I haven't. Work takes up too much time. But oooooohhhhh now I see.
1,@CrimsonMe Thanks for following me #Spymaster
1,@crimsonsky You back on twitter? haha
0,@Crinklebum IGnore my last - I just read your Fbook status! Poor u
0,@Crinklebum Oh I'm just being silly really. @Dajmin is leaving again this morning for a week
1,@Crinklebum Thanks hun How're you?
1,@Crintzs do pop to www.agnieszkasshoes.blogspot.com next week - I'll do a block-busting blog next Thursday
0,@cripchick that sounds foreboding...
0,"@cripple 15 oh i know! i would become a billionaire if i interviewed you! too bad you're not a cougar, otherwise that would be splendid "
1,"@Cris_Most hey, got the table for 4 of us, from 10pm, just a small table hence the cheaper £50 per head and fuck you its hot"
0,@crisangwich he lost
0,@crisangwich I gained 24 lbs...
0,@crisangwich I used to take it but then Humana said if u can get it over the counter then we wont pay.
1,@crisangwich real good how are you?
1,"@crisbeee G'night, hon! Hope you have fun with your bro, tomorrow. "
1,@CrisBrown Cheers matey.
0,@CrisBrown i want to come
1,@CrisBrown peppermint for me
0,@CrisBrown wee bit sleepy big man... worked til 3 need jimmy jams and duvet
0,@CrisBrown well i have just been severly attacked by a dentist then charged £120... sympathy is welcome!
1,@CRISCOKIDD alright sounds good! Just dont forget! Lol cause i no your busy...Just let me no the info when you get it THANK YOU!
1,@CrisiLouise good morning lovely hope your well
0,@CrisiLouise And I guess you don't know how any mama cat would be with babies. Which is the problem you have now. why do cats do this?
1,@CrisiLouise classical ... baroque ... check out my podcast here - http://is.gd/zsHZ loading up all my tracks
0,"@CrisiLouise I think otis is cos he has mmr booster yesterday &amp; some thing else as well, poor little bugger, both arms "
0,"@CrisiLouise im good thanks, tho bussy at work "
0,@CrisiLouise just a shandy have lots of work to do this afternoon but I am having a chili sausage
1,@crisjobcoach you ppl try to take revenge of the revolution came against your hand picked shah of iran
1,@crisoconnor You found me . Welcome to Twitter piss face x
0,"@CrisOnToast Stop rubbing it in you poop, I am stuck at work! "
1,"@CrisOnToast That is a very kind thing to say, which makes you a very nice person yourself "
1,@CrispandRaw thank you!
1,@crispassinato oi? Interesting message in your DM ... would you care to elaborate? Can't DM back as you don't follow me
0,@crispayfries Not getting bubble tea
0,"@CrispCoCo - Wichita, damn Kansas. I almost fellout LOL'in in the room. Dont let me tell how he &quot;aint shitting like [he] supposed to be.&quot; "
0,@crispies yeah sorry about robby wow tony almost had it but i'm happy for mark.
0,@crispredtan Um k.. this is NOT Close My Eyes.. this song always makes me cry bc my mom is gone but I &lt;3 it anyway..
0,@crispyd dude I'm scared. its already happening. people I know. ahhhhh
1,@crispydragon been looking for you everywhere So you are on for next week
1,@crispynoodles lucky I'm not in economy! tehehehe
0,@crispynoodles plus I just deposited tax return cheque but for first time in 7+ years it didn't clear immediately
0,@crisr @MrFloydNL &gt; than that'll involve postage. i always hav a problem affording sending things off watch out for TRE tees maybe ;p
0,@crisr link fail
1,@CrisRocks nice what did I win
0,"@CrisRocks, @AmericaArias, @ReporterFi you ladies enjoy Puerto Rico for me!!! I can't be there "
0,@crissacastell what?! why're you 4!!! i'm in 1.
0,@crissangel Chris i was at your 7 o clock show tonight in the first row. Huge fan but dissappointed in Believe. Did not seem like you
0,@crissangel hey??you never answer to anyone you?
1,@crissangel http://twitpic.com/v59w - Follow Me? I watched ur show last month @ the Luxor! it was Awesome!
1,"@crissangel I can't wait 4 the new season, I'm sure it will be amazing! "
0,@crissangel I would love to come and see you in person! I live on the east coast!
0,@crissangel noooooooooo your pretty hair why did u do that??
0,@crissi25 5! i win gahhhhhhh i'm so silly. i could have done all of this YESTERDAY!
1,@CRISSSSSY GoodLuck!!
0,"@CrisstynaJ about 5 days They said 7-14 days, so I'm just being impatient lol"
0,"@Crissy2Prissy so wha di new baby lookin like? u took any pics. and i tried to respond to the pookster email, didn't work "
0,@CrissyeBhear aw so sad
0,@CrissyLavera omg thats fucked up lmao@bambi hittin me up n i said i thought she died from a heart attack she said from wat i said pizza
0,@cristabell Cali looking better these days?
1,@CristalBubblin I hear you... I barely got up this morning myself... I've been losing sleep!
0,@cristalcamden wish i could come to the bunny house
0,@CristaltheGreat everbody gets u BUT me. Sniffle sniffle
0,@CristaltheGreat no you aren't... umm... I like Disney toons.
0,@CristaltheGreat ok Cristal we gonna tweet talk again when its not so late...just follow sweetie....tweethug 4 ya
1,@CristaltheGreat aww..some boys jus don't now how 2 act huh?..good thing I'm not like them
0,@CristaltheGreat lol I keep a mini-bottle of Patron in my truck...just ask @cause4conceit he thinks im such a horrible driver
1,@cristalvang Would ya let me taste?
0,@Cristee no chat tonight. I still have canoe practice to go to once my indigestion subsides
1,@cristi4n &lt;333 Darling did you protest today? And who is an inspiration? haha
1,@Cristiancontre i know ' will be cool :H i'll see you the next friday (L) *-*
1,@cristin75 Quite true! We should be out with a plan pretty soon...
0,@cristina_dr I MISS YOU SO MUCH. Move back to Lgv nga! We better be classmates next year. :|
1,@Cristina_Ll hii how are you??
1,"@cristinaa24 haha, yeahh, "
0,@cristinaaoww sux I won't be there
0,@cristinacdavid I can't wait to get home and see it siares tkd exam is 2 hrs so later you know I will be IMing u..lmao
1,@cristinacost yes we should - would be also from interest to do some cooperations beforehand (online round table?) #educamp #ec09
0,@cristinaeve i just got my ass kicked on my psych final cuz i thought it wasn't till thursday.
0,"@cristinamoreno *clings* like, I was expecting it to happen sometime in the series but, still. *sigh* off to bed with me! &lt;3"
1,@CristinaSR Enjoy the Doctor Who exhibition!
0,@cristinassong What's that supposed to mean?
0,@cristinatarga you have troy??? he's sick??? poor puppy dog.
1,"@CristinaV09 well, that's good, at least! i hope you do well, then. you'll have to talk to me in july to tell me your score. "
1,"@cristinavee lol, my room is always clean. i nvr leave a mess in my room, so its cool. haha, just be glad she cares about u enuf to do it "
1,"@CristinaViray @alfonsostreet @iyazialcita III-2 FTW And Christina/Iya, what's that song? )"
0,@Cristinellaa would love too but on a bb
0,@cristineve at 1:05 and I have math classes starting at 1:30 to 5:00
0,@cristineve i knowwwwww! ugh it sucks everyone has summer school and camp...we cant hang outtttt.
1,"@cristoferdrew funny how you have over 10,000 followers, but no friends. Update!"
0,@CristyLives you leave soon
1,@CrisXmusic Exactly...you can't see the sand for the people
1,@CrisXmusic Will Do
0,@cRITICAL_of_CM but did i act crazy on the way home? I cant remember
0,@criticalmass always have to find a way to hate on the leafs.. poor leafs (mousing over the title)
